             VARIABLE : H (cm)
             DATA SET : SSALTO/DUACS - DT MSLA - Merged Product - Homogeneous Global Processing
             FILENAME : dataset-duacs-dt-ref-global-merged-msla-h_1996-2012.nc
             SUBSET   : 883 points (TIME)
             LONGITUDE: 158W(202)
             LATITUDE : 32N to 34N (averaged)
                        158W   
                        127
 09-SEP-2009 00 / 715:  14.80
 16-SEP-2009 00 / 716:  15.49
 23-SEP-2009 00 / 717:  15.44
 30-SEP-2009 00 / 718:  14.86
 07-OCT-2009 00 / 719:  13.55
 14-OCT-2009 00 / 720:  12.80
 21-OCT-2009 00 / 721:  11.78
 28-OCT-2009 00 / 722:  10.69
 04-NOV-2009 00 / 723:  11.62
 11-NOV-2009 00 / 724:  13.77
 18-NOV-2009 00 / 725:  14.65
 25-NOV-2009 00 / 726:  12.63
 02-DEC-2009 00 / 727:  10.24
 09-DEC-2009 00 / 728:   8.58
 16-DEC-2009 00 / 729:   7.97
 23-DEC-2009 00 / 730:   6.68
 30-DEC-2009 00 / 731:   5.36
 06-JAN-2010 00 / 732:   4.93
 13-JAN-2010 00 / 733:   4.94
 20-JAN-2010 00 / 734:   5.15
 27-JAN-2010 00 / 735:   4.63
 03-FEB-2010 00 / 736:   4.53
 10-FEB-2010 00 / 737:   3.72
 17-FEB-2010 00 / 738:   3.07
 24-FEB-2010 00 / 739:   3.90
 03-MAR-2010 00 / 740:   5.77
 10-MAR-2010 00 / 741:   6.06
 17-MAR-2010 00 / 742:   5.19
 24-MAR-2010 00 / 743:   3.35
 31-MAR-2010 00 / 744:   1.32
 07-APR-2010 00 / 745:   1.08
 14-APR-2010 00 / 746:   0.55
 21-APR-2010 00 / 747:   0.16
 28-APR-2010 00 / 748:   1.21
 05-MAY-2010 00 / 749:   2.72
 12-MAY-2010 00 / 750:   2.92
 19-MAY-2010 00 / 751:   3.37
 26-MAY-2010 00 / 752:   4.12
 02-JUN-2010 00 / 753:   4.42
 09-JUN-2010 00 / 754:   4.92
 16-JUN-2010 00 / 755:   6.29
 23-JUN-2010 00 / 756:   7.51
 30-JUN-2010 00 / 757:   8.01
 07-JUL-2010 00 / 758:   8.90
 14-JUL-2010 00 / 759:   9.44
 21-JUL-2010 00 / 760:  10.14
 28-JUL-2010 00 / 761:  11.47
 04-AUG-2010 00 / 762:  12.44
 11-AUG-2010 00 / 763:  12.86
 18-AUG-2010 00 / 764:  12.91
 25-AUG-2010 00 / 765:  12.71
 01-SEP-2010 00 / 766:  12.64
 08-SEP-2010 00 / 767:  13.77
 15-SEP-2010 00 / 768:  15.29
 22-SEP-2010 00 / 769:  15.89
 29-SEP-2010 00 / 770:  14.77
 06-OCT-2010 00 / 771:  13.65
 13-OCT-2010 00 / 772:  12.88
 20-OCT-2010 00 / 773:  11.58
 27-OCT-2010 00 / 774:   9.63
 03-NOV-2010 00 / 775:   8.06
 10-NOV-2010 00 / 776:   7.79
 17-NOV-2010 00 / 777:   9.04
 24-NOV-2010 00 / 778:   9.87
 01-DEC-2010 00 / 779:   9.62
 08-DEC-2010 00 / 780:   7.80
 15-DEC-2010 00 / 781:   6.33
 22-DEC-2010 00 / 782:   6.32
 29-DEC-2010 00 / 783:   6.67
 05-JAN-2011 00 / 784:   6.94
 12-JAN-2011 00 / 785:   7.85
 19-JAN-2011 00 / 786:   7.74
 26-JAN-2011 00 / 787:   6.37
 02-FEB-2011 00 / 788:   4.87
 09-FEB-2011 00 / 789:   3.76
 16-FEB-2011 00 / 790:   3.63
 23-FEB-2011 00 / 791:   4.20
 02-MAR-2011 00 / 792:   4.45
 09-MAR-2011 00 / 793:   3.69
 16-MAR-2011 00 / 794:   1.92
 23-MAR-2011 00 / 795:   0.70
 30-MAR-2011 00 / 796:   0.13
 06-APR-2011 00 / 797:  -0.67
 13-APR-2011 00 / 798:  -1.10
 20-APR-2011 00 / 799:  -0.32
 27-APR-2011 00 / 800:   0.95
 04-MAY-2011 00 / 801:   2.08
 11-MAY-2011 00 / 802:   3.96
 18-MAY-2011 00 / 803:   6.39
 25-MAY-2011 00 / 804:  10.48
 01-JUN-2011 00 / 805:  14.11
 08-JUN-2011 00 / 806:  15.93
 15-JUN-2011 00 / 807:  16.06
 22-JUN-2011 00 / 808:  15.24
 29-JUN-2011 00 / 809:  13.22
 06-JUL-2011 00 / 810:  11.41
 13-JUL-2011 00 / 811:   9.69
 20-JUL-2011 00 / 812:   8.49
 27-JUL-2011 00 / 813:   7.93
 03-AUG-2011 00 / 814:   7.89
 10-AUG-2011 00 / 815:   8.15
 17-AUG-2011 00 / 816:   8.53
 24-AUG-2011 00 / 817:   8.53
 31-AUG-2011 00 / 818:   9.34
 07-SEP-2011 00 / 819:  10.31
 14-SEP-2011 00 / 820:  10.98
 21-SEP-2011 00 / 821:  11.28
 28-SEP-2011 00 / 822:  13.15
 05-OCT-2011 00 / 823:  15.00
 12-OCT-2011 00 / 824:  15.77
 19-OCT-2011 00 / 825:  15.89
 26-OCT-2011 00 / 826:  15.47
 02-NOV-2011 00 / 827:  15.27
 09-NOV-2011 00 / 828:  14.93
 16-NOV-2011 00 / 829:  14.89
 23-NOV-2011 00 / 830:  15.16
 30-NOV-2011 00 / 831:  13.96
 07-DEC-2011 00 / 832:  11.74
 14-DEC-2011 00 / 833:  10.45
 21-DEC-2011 00 / 834:  10.04
 28-DEC-2011 00 / 835:   9.64
 04-JAN-2012 00 / 836:   9.06
 11-JAN-2012 00 / 837:   7.37
 18-JAN-2012 00 / 838:   6.80
 25-JAN-2012 00 / 839:   5.96
 01-FEB-2012 00 / 840:   4.65
 08-FEB-2012 00 / 841:   3.94
 15-FEB-2012 00 / 842:   4.75
 22-FEB-2012 00 / 843:   5.79
 29-FEB-2012 00 / 844:   5.56
 07-MAR-2012 00 / 845:   4.69
 14-MAR-2012 00 / 846:   5.12
 21-MAR-2012 00 / 847:   5.95
 28-MAR-2012 00 / 848:   6.26
 04-APR-2012 00 / 849:   5.92
 11-APR-2012 00 / 850:   5.96
 18-APR-2012 00 / 851:   6.50
 25-APR-2012 00 / 852:   7.02
 02-MAY-2012 00 / 853:   7.08
 09-MAY-2012 00 / 854:   6.79
 16-MAY-2012 00 / 855:   7.41
 23-MAY-2012 00 / 856:   9.34
 30-MAY-2012 00 / 857:  10.82
 06-JUN-2012 00 / 858:  11.45
 13-JUN-2012 00 / 859:  11.75
 20-JUN-2012 00 / 860:  12.13
 27-JUN-2012 00 / 861:  12.44
 04-JUL-2012 00 / 862:  13.00
 11-JUL-2012 00 / 863:  14.43
 18-JUL-2012 00 / 864:  15.17
 25-JUL-2012 00 / 865:  15.09
 01-AUG-2012 00 / 866:  16.16
 08-AUG-2012 00 / 867:  17.47
 15-AUG-2012 00 / 868:  17.22
 22-AUG-2012 00 / 869:  16.71
 29-AUG-2012 00 / 870:  17.16
 05-SEP-2012 00 / 871:  18.71
 12-SEP-2012 00 / 872:  19.86
 19-SEP-2012 00 / 873:  19.77
 26-SEP-2012 00 / 874:  19.69
 03-OCT-2012 00 / 875:  19.13
 10-OCT-2012 00 / 876:  18.22
 17-OCT-2012 00 / 877:  15.91
 24-OCT-2012 00 / 878:  13.80
 31-OCT-2012 00 / 879:  12.97
 07-NOV-2012 00 / 880:  14.24
 14-NOV-2012 00 / 881:  15.39
 21-NOV-2012 00 / 882:  15.57
 28-NOV-2012 00 / 883:  14.19
 05-DEC-2012 00 / 884:  13.92
 12-DEC-2012 00 / 885:  14.91
