26.25	3	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.25	3	200	0	0	0	3	0	7.9	NaN	0	0	0	0	0	1.4	5	1	0	6.2	15.1	21.3
26.5	4	0	0	0	0	2.9	4.7	6.4	NaN	0	3.3	0	0	0	39.3	0	3.5	2.3	40.4	13	53.3
26.5	4	20	0	0	0	4	5.2	4.8	NaN	0	0	0	0	0	40.7	0	4.2	1.5	35.1	14.3	49.4
26.5	4	35	0	0	0	3.6	5.4	9	NaN	0	0	0	0	0	50.2	0	4.2	1.7	38	27.5	65.5
26.5	4	50	0	22.9	0	19.7	8.2	39.2	NaN	0	3.4	0	0	0	45.7	39.5	10.1	2.5	87	82.3	169.3
26.5	4	65	0	24.3	0	15.5	6.7	53.5	NaN	0	3.9	0	0	0	51.8	36.2	13.9	2.7	108.6	79	187.7
26.5	4	80	0	9.7	0	6.8	4.1	26.2	NaN	0	0	0	0	0	50.4	32.7	12.8	1.8	119.8	23.1	142.9
26.5	4	100	0	37.2	0	30.8	9.4	55.4	NaN	0	3.7	0	0	0	33	94	21	2.8	154.1	89.1	243.2
26.5	4	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.5	4	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.5	4	200	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0
26.75	5	0	0	0	0	2.7	5.3	5.5	NaN	0	3	0	0	0	43.2	0	3	1.8	41.3	21.3	62.6
26.75	5	20	0	0	0	2.9	4.6	6	NaN	0	2.8	0	0	0	45	4.8	3.3	1.6	37.3	18.1	55.5
26.75	5	35	0	0	0	2.9	5.2	7.7	NaN	0	3.8	0	0	0	50.4	7.3	4.1	2	39.2	26.1	65.3
26.75	5	50	0	3.4	1.9	4.6	6.2	10	NaN	0	3.7	0	0	0	56.5	8.9	5.1	1.8	58.3	25.7	84.1
26.75	5	65	0	1.6	0	5.4	5.1	11.4	NaN	0	3.1	0	0	0	53	9.2	5.3	1.4	61.7	26.4	88.1
26.75	5	80	0	5.3	0	5.1	4.6	12.4	NaN	0	2	0	0	0	57.2	13.8	6.5	2.1	65.5	28.6	94
26.75	5	100	0	7.7	0	10.6	7.5	23.3	NaN	0	3	0	0	0	52.8	19.3	10.2	3	111.8	32	143.8
26.75	5	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.75	5	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.75	5	200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	6	0	0	0	0	4.6	6.9	4.4	NaN	0	5	0	0	0	52.6	29.6	2.7	1.5	67.8	7.2	75
27	6	20	0	0	0	3.8	4.3	5.1	NaN	0	2.2	0	0	0	46.3	24.2	3.2	1.6	59.4	9.8	69.2
27	6	35	0	0	0	5.9	4.8	8.6	NaN	0	3.6	0	0	0	56.6	20.9	5.3	3.4	67.4	6.3	73.7
27	6	50	0	0	0	5.3	6.8	9.6	NaN	0	4.2	0	0	0	58.8	12.9	4.7	1.5	77.4	7.9	85.2
27	6	65	0	0	0	5.5	6.3	13.5	NaN	0	5.1	0	0	0	54.1	29.2	6	1.4	82.7	16.3	99
27	6	80	0	0	0	2.4	5.7	5.1	NaN	0	2.6	0	0	0	44.7	16.2	2.5	1.6	61.7	0	61.7
27	6	100	0	8.7	0	9.5	5	22.4	NaN	0	3.6	0	0	0	49.8	42.7	8.7	1.3	130.4	11.2	141.6
27	6	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	6	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	6	200	0	0	0	10.1	0	14.4	NaN	0	0	0	0	0	3	48.7	4.2	0.7	49.6	0	49.6
27.25	7	0	0	0	0	1.7	3.4	6.5	NaN	0	2.7	0	0	0	39.7	0	3.7	1.8	51	17.9	68.9
27.25	7	20	0	0	0	1.8	3.6	6.2	NaN	0	2.1	0	0	0	38.2	0	3.8	2.2	46.3	16.5	62.8
27.25	7	35	0	0	0	2.2	2.9	6	NaN	0	1.2	0	0	0	42.8	3.8	3.7	1.1	44.3	16.3	60.6
27.25	7	50	0	0	0	2.5	3.1	8	NaN	0	2.1	0	0	0	40.7	8.2	3.8	1.5	45.9	19.4	65.2
27.25	7	65	0	0	0	3.9	3.6	10.8	NaN	0	2.2	0	0	0	44.8	7.3	5.3	1.5	58.6	28.2	86.7
27.25	7	80	0	2.3	0	4.1	4.2	13.1	NaN	0	2.3	0	0	0	36.1	10.2	4.9	2	50	31	81
27.25	7	100	0	0	0	6.1	3.1	17.8	NaN	0	2	0	0	0	40	13.7	5.9	1	73.5	29.6	103.1
27.25	7	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.25	7	150	0	17.2	0	19.7	1.9	32.3	NaN	0	2.5	0	0	0	17.3	107.9	17.6	2.3	144.5	48.4	192.9
27.25	7	200	0	0	0	3.7	0	8.4	NaN	0	0	0	0	0	2.5	4.4	1	0	7.2	13.6	20.9
27.5	8	0	0	0	0	2.6	4.1	4.1	NaN	0	2.7	0	0	0	45	12	3.5	1.6	57.4	13.3	70.7
27.5	8	20	0	0	0	2.9	4.1	5.5	NaN	0	2.6	0	0	0	51.2	15	5.3	2.3	55.6	19.5	75.2
27.5	8	35	0	0	0	4.4	6	9.5	NaN	0	4.1	0	0	0	48.3	13.4	5.2	2.2	56.3	26.7	83
27.5	8	50	0	5.9	0	6.7	5.8	14.7	NaN	0	6.2	0	0	0	56.5	23.3	7.2	3.1	81.2	48.6	129.8
27.5	8	65	0	7.3	0	10.7	4.4	20.1	NaN	0	4.7	0	0	0	54.5	28.6	10.5	2.6	92.4	40.1	132.5
27.5	8	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.5	8	100	0	16	1.6	23	2.9	49.8	NaN	0	4.4	0	0	0	43	86.3	23.3	2.7	206.2	50.1	256.2
27.5	8	125	0	11.8	1.6	23.3	3.1	39.4	NaN	0	3.2	0	0	0	21.2	116.6	25.4	0	142.6	65.9	208.5
27.5	8	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.5	8	200	0	0	0	5.6	0	9	NaN	0	0	0	0	0	1.6	22.9	4.2	0	19.8	11.8	31.5
27.75	9	0	0	0	0	2.7	5.9	8.4	NaN	0	4.8	0	0	0	39.4	0	2.8	2.1	42.4	28.5	70.8
27.75	9	20	0	0	0	3.2	6.3	8.6	NaN	0	5.3	0	0	0	48.5	6.7	3.5	2.6	38.7	33.1	71.8
27.75	9	35	0	0	0	3.3	4.1	10.5	NaN	0	3.2	0	0	0	49.4	6.8	3.1	1.9	38.2	33.1	71.2
27.75	9	50	0	1.5	0	4.1	5	13.3	NaN	0	2.8	0	0	0	46.3	7	4.3	1.4	47.2	31.1	78.3
27.75	9	65	0	0	0	4.2	3.2	15.3	NaN	0	2.2	0	0	0	41.8	8.8	4.8	1.7	51.9	36.1	88
27.75	9	80	0	3.8	0	6.8	3.3	23.5	NaN	0	3.3	0	0	0	48.9	16.2	7.5	2.3	81	35.9	116.8
27.75	9	100	0	11.2	0	18.1	3	39.1	NaN	0	4	0	0	0	43.6	61.4	13.9	1.6	147.9	46.8	194.7
27.75	9	125	0	25	0	41.8	4.5	68	NaN	0	3.8	0	0	0	27.6	117.8	18.8	1.3	166.5	109.7	276.2
27.75	9	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.75	9	200	0	0	0	3.9	0	10.7	NaN	0	0	0	0	0	1.4	13.1	2.6	0.7	15.8	11.7	27.5
28	10	0	0	1.1	0	2	4.6	6.5	NaN	0	3	0	0	0	41.8	8.5	3.5	2.1	40.5	31.2	71.7
28	10	20	0	4.7	0	3.2	5.5	6.9	NaN	0	3.6	0	0	0	35.3	11.2	3.2	2.2	35.8	30.5	66.4
28	10	35	0	5.4	1.4	5.4	7.6	12.8	NaN	0	6.6	0	1.3	0	46.1	10.4	4	2.5	34.9	38.7	73.6
28	10	50	0	9.2	0	5.7	7.3	15.7	NaN	0	5.1	0	0	0	49.8	13	4.6	2.7	40.2	48.1	88.3
28	10	65	0	8.3	3	6.8	7.9	17.6	NaN	0	3.4	0	0	0	47.8	13.2	5.6	2.3	47	43.5	90.4
28	10	80	0	9.7	0	8.7	3.8	23.9	NaN	0	2.5	0	0	0	38.3	19.3	6.8	2.4	60.5	48.1	108.6
28	10	100	0	44.3	2.4	65.9	22	100.7	NaN	0	5.7	0	0	1.4	57.2	139.6	27.4	3.5	186.1	158.3	344.4
28	10	125	0	18.7	2.3	30.2	8.1	45.1	NaN	0	2.6	3.2	0.7	0	19.2	130.7	26.2	1.8	118.5	75.3	193.7
28	10	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28	10	200	0	0	0	0	0	1.6	NaN	0	0	0	0	0	0	0	0	0	0	0	0
28.25	11	0	0	0	0	1.2	6.1	9.9	NaN	0	6.8	0	6.5	0	47.9	0	3	3	39.7	33.8	73.5
28.25	11	20	0	0	0	3	5.6	9.1	NaN	0	7.1	0	2.7	0	48.2	6.1	2.9	2	40.9	32.1	73
28.25	11	35	0	0	2.6	3.2	4.9	10.1	NaN	0	6.1	0	0	0	39.4	0	2.6	2.1	32.2	39.4	71.7
28.25	11	50	0	4	0	5.7	6.2	14.4	NaN	0	5	0	0	0	46	10.4	4.3	2.4	40.7	39	79.7
28.25	11	65	0	0	0	5.1	1.9	13	NaN	0	2.4	0	0	0	39.6	10.5	3.7	1.2	49.5	33	82.5
28.25	11	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.25	11	100	0	45.5	0	70.3	11.3	117.7	NaN	0	7.9	0	0	0	45.3	114.7	22.3	2.8	190.2	153.5	343.8
28.25	11	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.25	11	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.25	11	200	0	0	0	0	0	0	NaN	0	0	0	0	0	1.8	0	0	0	0	3.9	3.9
28.5	12	0	0	1.3	0	2.9	5	6.1	NaN	0	3.5	0	3.7	0	36.2	0	1.9	1.9	33.7	26.9	60.6
28.5	12	20	0	3.4	0	2.2	7.8	9.9	NaN	0	7.4	0	3.3	0	43.1	15.8	3.6	3	27.3	41.2	68.5
28.5	12	35	0	4.3	0	3.8	9.5	11.6	NaN	0	8.1	0	2.3	0	48.9	13.9	3.5	2.5	27.9	49.8	77.7
28.5	12	50	0	6.5	0	8.1	4.6	17.8	NaN	0	4.5	0	0	0	44.7	14.9	4.2	2.3	33.2	48.5	81.7
28.5	12	65	0	12.8	0	13.9	5.6	25.9	NaN	0	2.6	0	0	2.7	71.3	38.2	9.7	1.9	82.2	49	131.1
28.5	12	80	0	27.3	0	15.6	6.2	39.2	NaN	0	4.6	0	0	0	53	46	11.2	2.1	93.7	72.5	166.2
28.5	12	100	0	63.3	4.8	56.9	17.5	100.7	NaN	0	5.6	0	0	0	65	152	30.3	3	209.9	140.6	350.6
28.5	12	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.5	12	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.5	12	200	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0
28.75	13	0	0	0	0	1.6	2.3	3.2	NaN	0	1.7	0	0	0	36.1	0	1.9	1.2	38.9	19.2	58.1
28.75	13	20	0	0	0	2.8	5.3	8.4	NaN	0	5.7	0	2.5	0	45.5	5.3	3	2.8	42.1	32.9	75
28.75	13	35	0	1.6	0	2.4	7.8	9	NaN	0	4.1	0	0	0	55.5	0	3.7	2.7	46	31.3	77.3
28.75	13	50	0	1.9	0	4.4	6.1	11.1	NaN	0	3.3	0	0	0	46.8	6.4	3.9	2.2	40.4	34.2	74.6
28.75	13	65	0	2.7	0	7	5.4	16.1	NaN	0	4.2	0	0	0	52.1	15.4	4.9	1.9	60.6	34.1	94.7
28.75	13	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.75	13	100	0	35.1	3.5	55.7	9.7	110.1	NaN	0	6.5	0	0	0	55.5	108.8	22.2	4.2	201.9	137.7	339.6
28.75	13	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.75	13	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.75	13	200	0	0	0	2	0	5.6	NaN	0	0	0	0	0	2.4	5.9	0	0	2	9.1	11
29	14	0	0	1.3	1.3	3.7	7	8.6	NaN	0	6.8	0	0	0	37.8	6.4	2.7	3.3	40.8	29.8	70.6
29	14	20	0	2.9	0	4.4	8.6	10.2	NaN	0	5.9	0	0	0	48.3	8.7	3.3	3.1	37.8	34.7	72.5
29	14	35	0	6.6	0	4.7	9.6	11.6	NaN	0	6.7	0	0	0	57.7	8.9	4.8	3.1	39.8	37.4	77.2
29	14	50	0	3.1	2	4	8.9	12.3	NaN	0	4.7	0	0	0	45.2	8.8	3.4	2.5	32	41.9	73.9
29	14	65	0	6.2	0	6.7	8.1	15.7	NaN	0	4.3	0	0	0	53.8	11.8	4.4	2.1	41.4	44.2	85.5
29	14	80	0	6.4	1.4	6.5	5.1	15.4	NaN	0	2	0	0	0	40.6	12.6	4.5	2.2	54.7	32.3	87.1
29	14	100	0	12.9	0	14	5.5	30.1	NaN	0	3.5	0	0	0	51.8	31.2	10.8	2.3	98.7	47	145.7
29	14	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29	14	150	0	30.7	1.6	41.6	12.6	55.8	NaN	0	4.5	0	0	0	28.9	168.2	29.8	2.1	160	95.4	255.4
29	14	200	0	1.6	0	6.4	0	12.8	NaN	0	0	0	0	0	1.5	24.5	2.5	0	19.7	13.1	32.8
29.25	15	0	0	1.1	0	3.6	7.1	9.7	NaN	0	6.6	0	0	0	36.4	0	1.9	2	32.2	36.6	68.8
29.25	15	20	0	0.5	0	4	6.2	10.4	NaN	0	7.6	0	0	0	44.1	4.6	2.8	2.2	33.2	36.7	70
29.25	15	35	0	2	0	3.3	4.9	8.5	NaN	0	4	0	0	0	44.5	0	2.4	1.3	34	27.1	61.1
29.25	15	50	0	1.5	0	2.4	2.1	7.3	NaN	0	1.6	0	0	0	41.2	5.8	3.4	0.7	32.4	30.8	63.2
29.25	15	65	0	1.1	0	6.4	3.5	16.1	NaN	0	2.8	0	0	0	37.9	7.4	3.2	1.3	39.2	39.3	78.5
29.25	15	80	0	9.5	0	8.9	2.9	23.2	NaN	0	2.6	0	0	0	57.1	24.1	9.2	1.6	95.7	30.2	126
29.25	15	100	0	48.8	0	74.8	8.3	124.1	NaN	0	6.3	0	0	0	63.6	149.8	27	2.8	242	132.7	374.7
29.25	15	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.25	15	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.25	15	200	0	1.2	0	0	0	2.7	NaN	0	0	0	0	0	1	4.4	0.6	0	2.9	4.5	7.4
29.5	16	0	0	3.5	0	2.8	11	6.9	NaN	0	7.1	0	0	0	28.9	10.9	2	2.5	17.5	42.6	60.1
29.5	16	20	0	3.2	0	1.2	4.3	4.6	NaN	0	1.7	0	0	0	34.6	4.5	2.3	1.7	20.7	29.9	50.6
29.5	16	35	0	0.8	0	2.7	6.2	8.1	NaN	0	5	0	0	0	48.5	6	3.4	1.8	24.2	32.3	56.5
29.5	16	50	0	2.8	1	4.2	6	11.3	NaN	0	3.7	0	0	0	51.7	7.7	4.9	2.7	28.4	36.5	64.8
29.5	16	65	0	4.3	0	5.3	3.6	13.9	NaN	0	1.5	0	0	0	40.2	15.1	4.7	1.3	40	39.3	79.3
29.5	16	80	0	9.4	0	8.9	5.3	20.1	NaN	0	2.9	0	0	0	54.2	17.2	6.7	2	47.5	49.2	96.7
29.5	16	100	0	20.1	0	20.1	7.6	43.4	NaN	0	4	0	0	2.4	62.8	55	15.5	2.4	126.2	70.1	196.3
29.5	16	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.5	16	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.5	16	200	0	0	0	1.8	0	7.2	NaN	0	0	0	0	0	0	9.3	0.7	0	8.1	1.2	9.2
29.75	17	0	0	0	0	2.1	5.2	7.6	NaN	0	3.9	0	0	0	28.8	0	1.7	1.6	21.6	35.9	57.5
29.75	17	20	0	0	0	0	4.5	5.4	NaN	0	0	0	0	0	41.6	0	0	0	26.9	24	50.8
29.75	17	35	0	0	0	3.7	3	6.9	NaN	0	1.4	0	0	0	34	0	2	1.1	19.3	24.2	43.5
29.75	17	50	0	0	0	2.4	2.2	9.2	NaN	0	1.7	0	0	0	43.5	0	2.4	1.4	32.3	22.4	54.7
29.75	17	65	0	0	0	4.2	2.3	14.1	NaN	0	2	0	0	0	48.4	12.6	5	1.4	49.7	28	77.6
29.75	17	80	0	0	0	5	3.1	18.3	NaN	0	2.3	0	0	0	47.6	18.9	6.9	1.5	69.6	34.5	104
29.75	17	100	0	12.2	0	14.5	2.4	37.6	NaN	0	5.1	0	0	0	55.2	56	17.4	1.8	174.7	30.5	205.2
29.75	17	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.75	17	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.75	17	200	0	0	0	0	0	2.3	NaN	0	0	0	0	0	0	0	0	0	0	5.5	5.5
30	18	0	0	2.8	0	3	6.9	7.6	NaN	0	4.2	0	0	0	23.1	9	2	2	31.7	33	64.7
30	18	20	0	2.4	0	2.2	9.2	6	NaN	0	3.8	0	0	0	27.3	10.4	2.1	1.9	39.5	30.1	69.6
30	18	35	0	3.7	0	3.3	14.4	9	NaN	0	8.7	0	0	0	43.1	14.7	3.5	2.7	38.1	42.6	80.6
30	18	50	0	1.1	0	4	6.5	10.3	NaN	0	4.8	0	0	0	42.8	10.4	3	1.6	39.3	32.1	71.4
30	18	65	0	2.7	0	4.8	3.4	13.8	NaN	0	2	0	0	0	29.3	12.7	4	1.9	38.7	35.3	74
30	18	80	0	2.7	0	5.4	1.4	16.7	NaN	0	2.2	0	0	0	25	22.7	1.2	0	57	32.9	89.9
30	18	100	0	30.4	2.5	47.5	10.4	77.8	NaN	0	5.6	0	0	0	16.9	70.5	10.2	2.1	84.9	151.8	236.7
30	18	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30	18	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30	18	200	0	0	0	1.7	0	3.5	NaN	0	0	0	0	0	0	6.9	0	0	10.3	0	10.3
30.25	19	0	0	0	0	2.2	5.3	8.9	NaN	0	3.1	0	0	0	26.7	0	1.6	1.3	36.3	30.3	66.6
30.25	19	20	0	0	0	1.2	7.4	6.3	NaN	0	2	0	0	0	32.6	7.4	2.4	1.7	38.8	31.2	70.1
30.25	19	35	0	0	0	3.1	5.7	8.9	NaN	0	1.6	0	0	0	27.7	6.7	1.4	0.7	29.5	31.5	60.9
30.25	19	50	0	0	0	1.8	1.6	7.7	NaN	0	1.2	0	0	0	27.1	5.6	1.8	0.5	28	27.8	55.8
30.25	19	65	0	2.1	0	3.7	1.3	15.1	NaN	0	2.3	0	0	0	40.2	0	2.9	1.4	36	35.7	71.7
30.25	19	80	0	3	0	5.5	2.6	15.7	NaN	0	2.1	0	0	0	35	8.5	3.4	1.3	46.9	25.3	72.2
30.25	19	100	0	34.1	2.7	47	9	71.7	NaN	0	4.9	0	0	0	33.2	61.5	11	1.3	110.3	134.2	244.4
30.25	19	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.25	19	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.25	19	200	0	0	0	0	0	5.7	NaN	0	0	0	0	0	0	0	0	0	3.2	12.4	15.6
30.5	20	0	0	0	0	0.8	1.5	4.7	NaN	0	1.2	0	0	0	14.2	0	1.3	0.8	16.7	22.7	39.5
30.5	20	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.5	20	35	0	0	0	1.5	3.1	4.3	NaN	0	0	0	0	0	22.4	0	1.3	1.1	12	29.1	41.1
30.5	20	50	0	0	0	1.5	1.5	7	NaN	0	0	0	0	0	27.4	7	2	1.1	17.9	25.7	43.6
30.5	20	65	0	5.6	2.3	2.1	2.3	8.9	NaN	0	1.3	0	0	0	25.6	11.7	2.1	1	20.8	35.3	56
30.5	20	80	0	0	0	2.1	0	10.5	NaN	0	0	0	0	0	29.7	17.5	5.2	1.3	41.9	27.5	69.4
30.5	20	100	0	38.1	2.7	27.6	9	58.3	NaN	0	3.9	0	0	0	26.8	57.2	10.8	1.7	92.1	115.8	207.8
30.5	20	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.5	20	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.5	20	200	0	0	0	0	0	2.8	NaN	0	0	0	0	0	0	0	0	0	0	0	0
30.75	21	0	0	0	0	0	1.6	5.3	NaN	0	0	0	0	0	17.6	0	1.6	1.1	25	23.9	48.9
30.75	21	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.75	21	35	0	0	0	0	6.4	5.1	NaN	0	0	0	0	0	22.8	0	1.3	0	32	27.8	59.8
30.75	21	50	0	0	0	0	0	4.6	NaN	0	0	0	0	0	24.7	0	1.7	0.5	28.3	22	50.2
30.75	21	65	0	0	0	2.4	2.8	10.5	NaN	0	1.2	0	0	0	23.4	5.8	2.2	0.6	37.1	21.5	58.6
30.75	21	80	0	0	0	2.2	0	12.2	NaN	0	0	0	0	0	24.6	14	4.3	0.7	63.6	28.3	91.9
30.75	21	100	0	15.6	0	22.8	3.6	51.2	NaN	0	2.9	0	0	0	20.1	42.1	7.5	1.4	82.7	93.2	175.9
30.75	21	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.75	21	150	0	0	0	6.1	0	16.7	NaN	0	0	0	0	0	2.9	33.6	5.6	0.6	28.4	30.5	59
